,id,name,members,link,topics
57,23651893,Toolbox Bodensee e.V.,160,https://www.meetup.com/Toolbox-Bodensee/,"[{'urlkey': 'opensource', 'name': 'Open Source', 'id': 563}, {'urlkey': 'electronics', 'name': 'Electronics', 'id': 7848}, {'urlkey': 'microcontroller', 'name': 'Microcontrollers', 'id': 9903}, {'urlkey': 'web', 'name': 'Web Technology', 'id': 10209}, {'urlkey': 'diy', 'name': 'DIY (Do It Yourself)', 'id': 10438}, {'urlkey': 'hacking', 'name': 'Hacking', 'id': 21123}, {'urlkey': 'arduino', 'name': 'Arduino', 'id': 39012}, {'urlkey': 'makers', 'name': 'Makers', 'id': 43887}, {'urlkey': 'computer-programming', 'name': 'Computer programming', 'id': 48471}, {'urlkey': 'makerspaces', 'name': 'Makerspaces', 'id': 101438}, {'urlkey': '3d-printing', 'name': '3D Printing', 'id': 114528}, {'urlkey': 'hackerspace', 'name': 'hackerspace', 'id': 949612}, {'urlkey': 'drones', 'name': 'Drones', 'id': 1162902}]"
58,23746018,Angular Stuttgart,510,https://www.meetup.com/angular-users-stuttgart/,"[{'urlkey': 'opensource', 'name': 'Open Source', 'id': 563}, {'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'javascript', 'name': 'JavaScript', 'id': 7029}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'web', 'name': 'Web Technology', 'id': 10209}, {'urlkey': 'web-development', 'name': 'Web Development', 'id': 15582}, {'urlkey': 'computer-programming', 'name': 'Computer programming', 'id': 48471}, {'urlkey': 'html5', 'name': 'HTML5', 'id': 78565}, {'urlkey': 'javascript-frameworks', 'name': 'JavaScript Frameworks', 'id': 85951}, {'urlkey': 'front-end-development', 'name': 'Front-end Development', 'id': 100479}, {'urlkey': 'nodejs', 'name': 'nodeJS', 'id': 101960}, {'urlkey': 'angularjs', 'name': 'AngularJS', 'id': 939612}, {'urlkey': 'typescript', 'name': 'Typescript', 'id': 1478042}, {'urlkey': 'angular-2', 'name': 'Angular 2', 'id': 1511639}]"
59,23965165,Customer Success Association Switzerland Austausch,116,https://www.meetup.com/Zurich-Customer-Success-Austausch/,"[{'urlkey': 'customer-relationship-management', 'name': 'Customer Relationship Management', 'id': 15241}, {'urlkey': 'saas-software-as-a-service', 'name': 'SaaS (Software as a Service)', 'id': 33089}, {'urlkey': 'software-saas', 'name': 'Software: SAAS', 'id': 71369}, {'urlkey': 'customer-experience', 'name': 'Customer Experience', 'id': 127127}, {'urlkey': 'customer-experience-management', 'name': 'Customer Experience Management', 'id': 545252}, {'urlkey': 'improving-customer-service-and-inspiring-loyalty', 'name': 'Improving Customer Service and Inspiring Loyalty', 'id': 824562}, {'urlkey': 'customer-retention', 'name': 'Customer Retention', 'id': 827502}, {'urlkey': 'customer-success', 'name': 'customer success', 'id': 1013842}, {'urlkey': 'user-engagement', 'name': 'User Engagement', 'id': 1447172}, {'urlkey': 'customer-success-management', 'name': 'Customer Success Management', 'id': 1456762}, {'urlkey': 'customer-engagement', 'name': 'Customer engagement', 'id': 1460452}]"
60,24329787,Liberating Structures User Group Bern,183,https://www.meetup.com/Liberating-Structures-User-Group-Schweiz/,"[{'urlkey': 'innovation', 'name': 'Innovation', 'id': 1954}, {'urlkey': 'organizational-development', 'name': 'Organizational development', 'id': 18515}, {'urlkey': 'collaboration', 'name': 'Collaboration', 'id': 21067}, {'urlkey': 'agile-project-management', 'name': 'Agile Project Management', 'id': 21549}, {'urlkey': 'develop-facilitation-skills', 'name': 'Develop Facilitation Skills', 'id': 66985}, {'urlkey': 'group-facilitation', 'name': 'Group Facilitation', 'id': 88777}, {'urlkey': 'meeting-facilitation', 'name': 'Meeting facilitation', 'id': 165124}, {'urlkey': 'workshop-facilitation', 'name': 'Workshop Facilitation', 'id': 165125}, {'urlkey': 'organisationsentwicklung', 'name': 'Organisationsentwicklung', 'id': 342711}, {'urlkey': 'agile-leadership', 'name': 'Agile Leadership', 'id': 438272}, {'urlkey': 'agile-transformation', 'name': 'Agile Transformation', 'id': 438282}, {'urlkey': 'group-facilitators', 'name': 'Group Facilitators', 'id': 1147182}, {'urlkey': 'organizational-change-management', 'name': 'Organizational Change Management', 'id': 1504399}]"
61,24573436,Crypto Alsace,645,https://www.meetup.com/Crypto-Alsace/,"[{'urlkey': 'virtual-currency', 'name': 'Virtual Currency', 'id': 70315}, {'urlkey': 'cryptography', 'name': 'Cryptography', 'id': 84681}, {'urlkey': 'decentralization', 'name': 'Decentralization', 'id': 100259}, {'urlkey': 'bitcoin', 'name': 'Bitcoin', 'id': 139517}, {'urlkey': 'digital-currency', 'name': 'Digital Currency', 'id': 143713}, {'urlkey': 'cryptocurrency', 'name': 'Cryptocurrency', 'id': 191791}, {'urlkey': 'decentralized-systems', 'name': 'Decentralized Systems', 'id': 1461892}, {'urlkey': 'smart-property', 'name': 'Smart Property', 'id': 1471962}, {'urlkey': 'smart-contracts', 'name': 'Smart Contracts', 'id': 1471982}, {'urlkey': 'ethereum', 'name': 'Ethereum', 'id': 1471992}, {'urlkey': 'blockchain', 'name': 'Blockchain', 'id': 1493232}, {'urlkey': 'hyperledger', 'name': 'Hyperledger', 'id': 1509458}, {'urlkey': 'blockchain-security', 'name': 'Blockchain Security', 'id': 1510432}, {'urlkey': 'women-in-blockchain', 'name': 'Women in Blockchain', 'id': 1511815}, {'urlkey': 'blockchain-development', 'name': 'Blockchain Development', 'id': 1513749}]"
62,24686406,Google Developer Group (GDG) Stuttgart,399,https://www.meetup.com/GDGStuttgart/,"[{'urlkey': 'innovation', 'name': 'Innovation', 'id': 1954}, {'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'google', 'name': 'Google', 'id': 6490}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'web-development', 'name': 'Web Development', 'id': 15582}, {'urlkey': 'android-developers', 'name': 'Android Development', 'id': 20346}, {'urlkey': 'google-apps', 'name': 'Google Apps', 'id': 45441}, {'urlkey': 'computer-programming', 'name': 'Computer programming', 'id': 48471}, {'urlkey': 'google-apps-script', 'name': 'Google Apps Script', 'id': 125783}, {'urlkey': 'google-apps-integration', 'name': 'Google Apps Integration', 'id': 172974}, {'urlkey': 'google-apps-for-business', 'name': 'Google Apps for Business', 'id': 747662}, {'urlkey': 'google-developer-group', 'name': 'Google Developer Group', 'id': 989262}, {'urlkey': 'google-apps-for-education', 'name': 'Google Apps for Education', 'id': 1513480}, {'urlkey': 'gsuite', 'name': 'GSuite', 'id': 1513481}, {'urlkey': 'google-cloud', 'name': 'Google Cloud', 'id': 1513482}]"
63,24708985,MongoDB Users Stuttgart,127,https://www.meetup.com/MongoDB-Users-Stuttgart/,"[{'urlkey': 'opensource', 'name': 'Open Source', 'id': 563}, {'urlkey': 'databasepro', 'name': 'Database Professionals', 'id': 1245}, {'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'javascript', 'name': 'JavaScript', 'id': 7029}, {'urlkey': 'big-data', 'name': 'Big Data', 'id': 18062}, {'urlkey': 'database-development', 'name': 'Database Development', 'id': 21506}, {'urlkey': 'data-analytics', 'name': 'Data Analytics', 'id': 30928}, {'urlkey': 'json', 'name': 'JSON', 'id': 40788}, {'urlkey': 'javascript-libraries', 'name': 'JavaScript Libraries', 'id': 56555}, {'urlkey': 'nosql', 'name': 'NoSQL', 'id': 58162}, {'urlkey': 'front-end-development', 'name': 'Front-end Development', 'id': 100479}, {'urlkey': 'nodejs', 'name': 'nodeJS', 'id': 101960}, {'urlkey': 'mongodb', 'name': 'MongoDB', 'id': 121802}, {'urlkey': 'using-mongodb-in-the-cloud', 'name': 'Using MongoDB in the cloud', 'id': 140258}, {'urlkey': 'big-data-analytics', 'name': 'Big Data Analytics', 'id': 383411}]"
64,24745519,Blockchain Bern,555,https://www.meetup.com/Blockchain-Bern/,"[{'urlkey': 'virtual-currency', 'name': 'Virtual Currency', 'id': 70315}, {'urlkey': 'cryptography', 'name': 'Cryptography', 'id': 84681}, {'urlkey': 'decentralization', 'name': 'Decentralization', 'id': 100259}, {'urlkey': 'bitcoin', 'name': 'Bitcoin', 'id': 139517}, {'urlkey': 'digital-currency', 'name': 'Digital Currency', 'id': 143713}, {'urlkey': 'cryptocurrency', 'name': 'Cryptocurrency', 'id': 191791}, {'urlkey': 'decentralized-systems', 'name': 'Decentralized Systems', 'id': 1461892}, {'urlkey': 'smart-property', 'name': 'Smart Property', 'id': 1471962}, {'urlkey': 'smart-contracts', 'name': 'Smart Contracts', 'id': 1471982}, {'urlkey': 'ethereum', 'name': 'Ethereum', 'id': 1471992}, {'urlkey': 'blockchain', 'name': 'Blockchain', 'id': 1493232}, {'urlkey': 'blockchain-security', 'name': 'Blockchain Security', 'id': 1510432}, {'urlkey': 'blockchain-development', 'name': 'Blockchain Development', 'id': 1513749}]"
65,24859535,Stuttgarter AI/KI Meetup,1714,https://www.meetup.com/Stuttgarter-AI-KI-Meetup/,"[{'urlkey': 'innovation', 'name': 'Innovation', 'id': 1954}, {'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'edtech', 'name': 'Education & Technology', 'id': 7203}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'business-strategy', 'name': 'Business Strategy', 'id': 17635}, {'urlkey': 'big-data', 'name': 'Big Data', 'id': 18062}, {'urlkey': 'startup-businesses', 'name': 'Startup Businesses', 'id': 21681}, {'urlkey': 'geeks-nerds', 'name': 'Geeks & Nerds', 'id': 32623}, {'urlkey': 'makers', 'name': 'Makers', 'id': 43887}, {'urlkey': 'computer-programming', 'name': 'Computer programming', 'id': 48471}, {'urlkey': 'business-analytics', 'name': 'Business Analytics', 'id': 98842}, {'urlkey': 'technology-startups', 'name': 'Technology Startups', 'id': 108403}]"
66,25371698,Stuttgart B2B Customer Success Management Meetup,119,https://www.meetup.com/Stuttgart-B2B-Customer-Success-Management-Meetup/,"[{'urlkey': 'customer-relationship-management', 'name': 'Customer Relationship Management', 'id': 15241}, {'urlkey': 'augmented-reality', 'name': 'Augmented Reality', 'id': 26061}, {'urlkey': 'saas-software-as-a-service', 'name': 'SaaS (Software as a Service)', 'id': 33089}, {'urlkey': 'increase-revenue', 'name': 'Increase Revenue', 'id': 67801}, {'urlkey': 'customer-service-in-a-tech-support-setting', 'name': 'Customer Service in a tech support setting', 'id': 165804}, {'urlkey': 'customer-experience-management', 'name': 'Customer Experience Management', 'id': 545252}, {'urlkey': 'net-promoter-score', 'name': 'Net Promoter Score', 'id': 763842}, {'urlkey': 'improving-customer-service-and-inspiring-loyalty', 'name': 'Improving Customer Service and Inspiring Loyalty', 'id': 824562}, {'urlkey': 'customer-retention', 'name': 'Customer Retention', 'id': 827502}, {'urlkey': 'customer-experience-surveys', 'name': 'Customer Experience Surveys', 'id': 890242}, {'urlkey': 'customer-success', 'name': 'customer success', 'id': 1013842}, {'urlkey': 'predictive-maintenance', 'name': 'Predictive Maintenance', 'id': 1139042}, {'urlkey': 'customer-success-management', 'name': 'Customer Success Management', 'id': 1456762}, {'urlkey': 'iotaas-iot-as-a-service', 'name': 'IoTAAS: IoT As A Service', 'id': 1505813}, {'urlkey': 'digitalisierung', 'name': 'Digitalisierung', 'id': 1509360}]"
67,25516239,Agile & Beyond PostFinance,337,https://www.meetup.com/agile-and-beyond/,"[{'urlkey': 'socialnetwork', 'name': 'Social Networking', 'id': 4422}, {'urlkey': 'scrum', 'name': 'Scrum', 'id': 10043}, {'urlkey': 'professional-networking', 'name': 'Professional Networking', 'id': 15720}, {'urlkey': 'agile-project-management', 'name': 'Agile Project Management', 'id': 21549}, {'urlkey': 'agile-testing', 'name': 'Agile Testing', 'id': 30996}, {'urlkey': 'software-qa-and-testing', 'name': 'Software QA and Testing', 'id': 42277}, {'urlkey': 'test-automation', 'name': 'Test Automation', 'id': 65172}, {'urlkey': 'software-quality', 'name': 'Software Quality', 'id': 65173}, {'urlkey': 'load-testing-and-performance', 'name': 'Load Testing and Performance', 'id': 72378}, {'urlkey': 'lean-project-management', 'name': 'Lean Project Management', 'id': 118991}, {'urlkey': 'agile-coaching', 'name': 'Agile Coaching', 'id': 122939}, {'urlkey': 'software-testing', 'name': 'Software Testing', 'id': 166904}, {'urlkey': 'agile-leadership', 'name': 'Agile Leadership', 'id': 438272}, {'urlkey': 'agile-transformation', 'name': 'Agile Transformation', 'id': 438282}, {'urlkey': 'agile-and-scrum', 'name': 'Agile and Scrum', 'id': 1414642}]"
68,25517536,women++: tech and career dev workshops,367,https://www.meetup.com/womenplusplus/,"[{'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'prodev', 'name': 'Professional Development', 'id': 3880}, {'urlkey': 'edtech', 'name': 'Education & Technology', 'id': 7203}, {'urlkey': 'lifetransform', 'name': 'Life Transformation', 'id': 8702}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'leadership', 'name': 'Leadership', 'id': 15121}, {'urlkey': 'business-strategy', 'name': 'Business Strategy', 'id': 17635}, {'urlkey': 'womens-empowerment', 'name': ""Women's Empowerment"", 'id': 17933}, {'urlkey': 'learning', 'name': 'Learning', 'id': 18296}, {'urlkey': 'courses-and-workshops', 'name': 'Courses and Workshops', 'id': 20629}, {'urlkey': 'professional-women', 'name': 'Professional Women', 'id': 26273}, {'urlkey': 'computer-programming', 'name': 'Computer programming', 'id': 48471}, {'urlkey': 'knowledge-sharing', 'name': 'Knowledge Sharing', 'id': 65780}, {'urlkey': 'technology-startups', 'name': 'Technology Startups', 'id': 108403}, {'urlkey': 'womens-support', 'name': ""Women's Support"", 'id': 144477}]"
69,25739384,"Krypto-Asset-Stammtisch-Meetup, Nürtingen/Tübingen",119,https://www.meetup.com/Krypto-Asset-Stammtisch/,"[{'urlkey': 'decentralization', 'name': 'Decentralization', 'id': 100259}, {'urlkey': 'bitcoin', 'name': 'Bitcoin', 'id': 139517}, {'urlkey': 'cryptocurrency', 'name': 'Cryptocurrency', 'id': 191791}, {'urlkey': 'decentralized-systems', 'name': 'Decentralized Systems', 'id': 1461892}, {'urlkey': 'smart-contracts', 'name': 'Smart Contracts', 'id': 1471982}, {'urlkey': 'ethereum', 'name': 'Ethereum', 'id': 1471992}, {'urlkey': 'blockchain', 'name': 'Blockchain', 'id': 1493232}, {'urlkey': 'superdao-ethereum-multi-dapp-dao', 'name': 'Superdao ( Ethereum Multi - Dapp Dao )', 'id': 1509009}, {'urlkey': 'crypto-tokens-ethereum', 'name': 'Crypto - Tokens (Ethereum )', 'id': 1509011}, {'urlkey': 'ethereum-blockchain', 'name': 'Ethereum blockchain', 'id': 1514179}, {'urlkey': 'ethereum-web3', 'name': 'Ethereum Web3', 'id': 1514180}]"
70,25773464,FrontEnders Ticino,323,https://www.meetup.com/FrontEnders-Ticino/,"[{'urlkey': 'opensource', 'name': 'Open Source', 'id': 563}, {'urlkey': 'webdesign', 'name': 'Web Design', 'id': 659}, {'urlkey': 'css', 'name': 'CSS', 'id': 1973}, {'urlkey': 'javascript', 'name': 'JavaScript', 'id': 7029}, {'urlkey': 'edtech', 'name': 'Education & Technology', 'id': 7203}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'web', 'name': 'Web Technology', 'id': 10209}, {'urlkey': 'web-development', 'name': 'Web Development', 'id': 15582}, {'urlkey': 'jquery', 'name': 'JQuery', 'id': 16137}, {'urlkey': 'computer-programming', 'name': 'Computer programming', 'id': 48471}, {'urlkey': 'html5', 'name': 'HTML5', 'id': 78565}, {'urlkey': 'javascript-frameworks', 'name': 'JavaScript Frameworks', 'id': 85951}, {'urlkey': 'front-end-development', 'name': 'Front-end Development', 'id': 100479}, {'urlkey': 'nodejs', 'name': 'nodeJS', 'id': 101960}, {'urlkey': 'frontend-performance', 'name': 'Frontend Performance', 'id': 1246452}]"
71,25953388,Azure and AI Basel User Group,112,https://www.meetup.com/Azure-Basel-User-Group/,"[{'urlkey': 'cloud-computing', 'name': 'Cloud Computing', 'id': 15167}, {'urlkey': 'paas', 'name': 'PaaS (Platform as a Service)', 'id': 31197}, {'urlkey': 'microsoft-azure', 'name': 'Microsoft Azure', 'id': 63265}, {'urlkey': 'windows-azure-platform', 'name': 'Windows Azure Platform', 'id': 66339}, {'urlkey': 'microsft', 'name': 'Microsoft', 'id': 88327}, {'urlkey': 'microsoft-technology', 'name': 'Microsoft Technology', 'id': 99537}, {'urlkey': 'iaas-infrastructure-as-a-service', 'name': 'IaaS (Infrastructure as a Service)', 'id': 107633}, {'urlkey': 'office-365', 'name': 'Office 365', 'id': 483322}, {'urlkey': 'azure', 'name': 'Azure', 'id': 1137362}]"
72,26051944,Women Techmakers Switzerland,996,https://www.meetup.com/wtm-switzerland/,"[{'urlkey': 'webdesign', 'name': 'Web Design', 'id': 659}, {'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'google', 'name': 'Google', 'id': 6490}, {'urlkey': 'javascript', 'name': 'JavaScript', 'id': 7029}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'witi', 'name': 'Women in Technology', 'id': 10296}, {'urlkey': 'technology', 'name': 'Technology', 'id': 10579}, {'urlkey': 'women-entrepreneurs', 'name': 'Women Entrepreneurs', 'id': 15497}, {'urlkey': 'web-development', 'name': 'Web Development', 'id': 15582}, {'urlkey': 'programming-languages', 'name': 'Programming Languages', 'id': 17628}, {'urlkey': 'womens-networking', 'name': ""Women's Networking"", 'id': 43484}, {'urlkey': 'women-programmers', 'name': 'Women Programmers', 'id': 45181}, {'urlkey': 'front-end-development', 'name': 'Front-end Development', 'id': 100479}, {'urlkey': 'google-developer-group', 'name': 'Google Developer Group', 'id': 989262}, {'urlkey': 'full-stack-development', 'name': 'Full Stack Development', 'id': 1485652}]"
73,26195493,Connected Autonomous Driving,894,https://www.meetup.com/Connected-Autonomous-Driving/,"[{'urlkey': 'ai', 'name': 'Artificial Intelligence', 'id': 456}, {'urlkey': 'robotics', 'name': 'Robotics', 'id': 682}, {'urlkey': 'user-experience', 'name': 'User Experience', 'id': 19243}, {'urlkey': 'smart-city', 'name': 'Smart City', 'id': 72764}, {'urlkey': 'internet-of-things', 'name': 'Internet of Things', 'id': 79740}, {'urlkey': 'smarter-cities', 'name': 'Smarter Cities', 'id': 160586}, {'urlkey': 'self-driving-vehicles', 'name': 'Self-Driving Vehicles', 'id': 1506562}, {'urlkey': 'self-driving-cars', 'name': 'Self-Driving Cars', 'id': 1511135}]"
74,26308631,Data Science Stammtisch Allgäu,236,https://www.meetup.com/Data-Science-Stammtisch-Allgau/,"[{'urlkey': 'ai', 'name': 'Artificial Intelligence', 'id': 456}, {'urlkey': 'businessintell', 'name': 'Business Intelligence', 'id': 10538}, {'urlkey': 'big-data', 'name': 'Big Data', 'id': 18062}, {'urlkey': 'machine-learning', 'name': 'Machine Learning', 'id': 29971}, {'urlkey': 'data-analytics', 'name': 'Data Analytics', 'id': 30928}, {'urlkey': 'data-visualization', 'name': 'Data Visualization', 'id': 37381}, {'urlkey': 'predictive-analytics', 'name': 'Predictive Analytics', 'id': 38458}, {'urlkey': 'neural-networks', 'name': 'Neural Networks', 'id': 39679}, {'urlkey': 'data-mining', 'name': 'Data Mining', 'id': 55324}, {'urlkey': 'data-science', 'name': 'Data Science', 'id': 102811}, {'urlkey': 'deep-learning', 'name': 'Deep Learning', 'id': 1456952}]"
75,26339627,TTN-Network Freiburg (LoRaWAN),156,https://www.meetup.com/TTN-Network-Freiburg-LoRaWAN/,"[{'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'internet-of-things', 'name': 'Internet of Things', 'id': 79740}, {'urlkey': 'sensors', 'name': 'Sensors', 'id': 146008}, {'urlkey': 'smart-cities', 'name': 'Smart cities', 'id': 205341}, {'urlkey': 'iot-hacking', 'name': 'IOT hacking', 'id': 796962}, {'urlkey': 'smart-sensors', 'name': 'Smart Sensors', 'id': 871222}, {'urlkey': 'm2m', 'name': 'M2M', 'id': 1260942}, {'urlkey': 'lorawan', 'name': 'LoRaWAN', 'id': 1509587}, {'urlkey': 'lora', 'name': 'LoRa', 'id': 1510926}, {'urlkey': 'lpwan', 'name': 'LPWAN', 'id': 1510927}, {'urlkey': 'thethingsnetwork', 'name': 'TheThingsNetwork', 'id': 1511158}]"
76,26357880,Azure Blockchain Zürich,867,https://www.meetup.com/Azure-Blockchain-Zurich/,"[{'urlkey': 'cloud-computing', 'name': 'Cloud Computing', 'id': 15167}, {'urlkey': 'virtual-currency', 'name': 'Virtual Currency', 'id': 70315}, {'urlkey': 'bitcoin', 'name': 'Bitcoin', 'id': 139517}, {'urlkey': 'cryptocurrency', 'name': 'Cryptocurrency', 'id': 191791}, {'urlkey': 'smart-contracts', 'name': 'Smart Contracts', 'id': 1471982}, {'urlkey': 'ethereum', 'name': 'Ethereum', 'id': 1471992}, {'urlkey': 'blockchain', 'name': 'Blockchain', 'id': 1493232}, {'urlkey': 'blockchain-development', 'name': 'Blockchain Development', 'id': 1513749}]"
77,26798589,Ulmer Data Science Stammtisch,316,https://www.meetup.com/Ulmer-Data-Science-Stammtisch/,"[{'urlkey': 'ai', 'name': 'Artificial Intelligence', 'id': 456}, {'urlkey': 'datamanagement', 'name': 'Data Management', 'id': 10494}, {'urlkey': 'businessintell', 'name': 'Business Intelligence', 'id': 10538}, {'urlkey': 'big-data', 'name': 'Big Data', 'id': 18062}, {'urlkey': 'machine-learning', 'name': 'Machine Learning', 'id': 29971}, {'urlkey': 'data-analytics', 'name': 'Data Analytics', 'id': 30928}, {'urlkey': 'data-visualization', 'name': 'Data Visualization', 'id': 37381}, {'urlkey': 'predictive-analytics', 'name': 'Predictive Analytics', 'id': 38458}, {'urlkey': 'data-mining', 'name': 'Data Mining', 'id': 55324}, {'urlkey': 'business-analytics', 'name': 'Business Analytics', 'id': 98842}, {'urlkey': 'data-science', 'name': 'Data Science', 'id': 102811}, {'urlkey': 'big-data-analytics', 'name': 'Big Data Analytics', 'id': 383411}, {'urlkey': 'data-science-using-python', 'name': 'Data Science using Python', 'id': 1481522}, {'urlkey': 'data-science-using-r', 'name': 'Data Science using R', 'id': 1512213}, {'urlkey': 'data-science-for-business', 'name': 'Data Science for Business', 'id': 1512214}]"
78,27090394,MAMA - Multichain Asset Managers Association,223,https://www.meetup.com/meetup-group-MxIAcYAu/,"[{'urlkey': 'asset-management', 'name': 'Asset Management', 'id': 46814}, {'urlkey': 'decentralization', 'name': 'Decentralization', 'id': 100259}, {'urlkey': 'digital-asset-management', 'name': 'Digital Asset Management', 'id': 126210}, {'urlkey': 'cryptocurrency', 'name': 'Cryptocurrency', 'id': 191791}, {'urlkey': 'decentralized-systems', 'name': 'Decentralized Systems', 'id': 1461892}, {'urlkey': 'smart-contracts', 'name': 'Smart Contracts', 'id': 1471982}, {'urlkey': 'blockchain', 'name': 'Blockchain', 'id': 1493232}, {'urlkey': 'blockchain-development', 'name': 'Blockchain Development', 'id': 1513749}, {'urlkey': 'enterprise-blockchain', 'name': 'enterprise blockchain', 'id': 1515839}]"
79,27120674,Zürich Progressive Web App Meetup,102,https://www.meetup.com/Zurich-Progressive-Web-App-Meetup/,"[{'urlkey': 'webdesign', 'name': 'Web Design', 'id': 659}, {'urlkey': 'web', 'name': 'Web Technology', 'id': 10209}, {'urlkey': 'web-development', 'name': 'Web Development', 'id': 15582}, {'urlkey': 'mobile-development', 'name': 'Mobile Development', 'id': 21441}, {'urlkey': 'web-and-mobile-apps', 'name': 'web and mobile apps', 'id': 915182}, {'urlkey': 'web-apps', 'name': 'Web Apps', 'id': 1506315}, {'urlkey': 'progressive-web-apps', 'name': 'Progressive web apps', 'id': 1509837}]"
80,27322733,ObjektForum Stuttgart,172,https://www.meetup.com/meetup-group-IGAFblfy/,"[{'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'scrum', 'name': 'Scrum', 'id': 10043}, {'urlkey': 'agile-project-management', 'name': 'Agile Project Management', 'id': 21549}, {'urlkey': 'agile-coaching', 'name': 'Agile Coaching', 'id': 122939}, {'urlkey': 'agile-leadership', 'name': 'Agile Leadership', 'id': 438272}, {'urlkey': 'agile-transformation', 'name': 'Agile Transformation', 'id': 438282}, {'urlkey': 'agile-product-development', 'name': 'Agile Product Development', 'id': 1318312}, {'urlkey': 'agile-and-scrum', 'name': 'Agile and Scrum', 'id': 1414642}]"
81,27342970,CV Labs - Switzerland,1914,https://www.meetup.com/CV-Labs-Switzerland/,"[{'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'cryptography', 'name': 'Cryptography', 'id': 84681}, {'urlkey': 'cryptocurrency', 'name': 'Cryptocurrency', 'id': 191791}, {'urlkey': 'blockchain', 'name': 'Blockchain', 'id': 1493232}, {'urlkey': 'crypto-tokens-ethereum', 'name': 'Crypto - Tokens (Ethereum )', 'id': 1509011}, {'urlkey': 'blockchain-development', 'name': 'Blockchain Development', 'id': 1513749}, {'urlkey': 'ethereum-blockchain', 'name': 'Ethereum blockchain', 'id': 1514179}, {'urlkey': 'crypto-currency', 'name': 'Crypto Currency', 'id': 1515124}]"
82,27603198,innolab smart mobility,249,https://www.meetup.com/Mobilitats-Meetup/,"[{'urlkey': 'innovation', 'name': 'Innovation', 'id': 1954}, {'urlkey': 'softwaredev', 'name': 'Software Development', 'id': 3833}, {'urlkey': 'newtech', 'name': 'New Technology', 'id': 9696}, {'urlkey': 'internetpro', 'name': 'Internet Professionals', 'id': 10102}, {'urlkey': 'web', 'name': 'Web Technology', 'id': 10209}, {'urlkey': 'business-strategy', 'name': 'Business Strategy', 'id': 17635}, {'urlkey': 'business-innovation', 'name': 'Business Innovation', 'id': 33135}, {'urlkey': 'business-model-innovation', 'name': 'Business Model Innovation', 'id': 53792}, {'urlkey': 'technology-innovation', 'name': 'Technology Innovation', 'id': 78529}, {'urlkey': 'technology-startups', 'name': 'Technology Startups', 'id': 108403}]"
83,27620448,Play14 Basel,119,https://www.meetup.com/Basel-Games-Meetup/,"[{'urlkey': 'scrum', 'name': 'Scrum', 'id': 10043}, {'urlkey': 'games', 'name': 'Games', 'id': 15992}, {'urlkey': 'seminars', 'name': 'Seminars', 'id': 16570}, {'urlkey': 'team-building', 'name': 'Team Building', 'id': 17091}, {'urlkey': 'strategy-games', 'name': 'Strategy Games', 'id': 17785}, {'urlkey': 'learning', 'name': 'Learning', 'id': 18296}, {'urlkey': 'organizational-development', 'name': 'Organizational development', 'id': 18515}, {'urlkey': 'agile-project-management', 'name': 'Agile Project Management', 'id': 21549}, {'urlkey': 'workshop', 'name': 'Workshop', 'id': 36962}, {'urlkey': 'develop-facilitation-skills', 'name': 'Develop Facilitation Skills', 'id': 66985}, {'urlkey': 'design-thinking', 'name': 'Design Thinking', 'id': 77906}, {'urlkey': 'agile-coaching', 'name': 'Agile Coaching', 'id': 122939}, {'urlkey': 'facilitation', 'name': 'Facilitation', 'id': 165123}, {'urlkey': 'group-facilitators', 'name': 'Group Facilitators', 'id': 1147182}, {'urlkey': 'serious-play', 'name': 'Serious Play', 'id': 1506898}]"
